query,assignmentId,imageURL,Relevance,clusterNo
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/28.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/29.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/30.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/31.jpg,2,1
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/32.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/33.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/34.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/35.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/36.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/37.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/38.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/39.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/40.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/41.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/42.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/43.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/44.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/45.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/46.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/47.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/48.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/49.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/50.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/51.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/52.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/53.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/54.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/55.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/56.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/57.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/58.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/59.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/60.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/61.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/62.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/63.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/64.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/65.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/66.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/67.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/68.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/69.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/70.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/71.jpg,2,1
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/72.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/73.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/74.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/75.jpg,2,1
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/76.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/77.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/78.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/79.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/80.jpg,2,1
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/81.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/82.jpg,2,1
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/83.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/84.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/85.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/86.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/87.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/88.jpg,2,1
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/89.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/90.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/91.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/92.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/93.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/94.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/95.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/96.jpg,2,1
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/97.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/98.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/99.jpg,2,1
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/100.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/101.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/102.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/103.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/104.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/105.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/106.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/107.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/108.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/109.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/110.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/111.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/112.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/113.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/114.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/115.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/116.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/117.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/118.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/119.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/120.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/121.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/122.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/123.jpg,2,1
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/124.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/125.jpg,2,1
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/126.jpg,2,1
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/127.jpg,2,1
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/128.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/129.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/130.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/131.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/132.jpg,2,1
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/133.jpg,2,1
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/134.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/135.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/136.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/137.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/138.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/139.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/140.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/141.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/142.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/143.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/144.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/145.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/146.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/147.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/148.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/149.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/150.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/151.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/152.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/153.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/154.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/155.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/156.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/157.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/158.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/159.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/160.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/161.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/162.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/163.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/164.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/165.jpg,2,2
bernie sanders debate,3EKVH9QMEZBEU63V3BSHW6HSYTV2DX,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/166.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/167.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/168.jpg,2,2
bernie sanders debate,3VAR3R6G1Q8GKIW991FYHR6UO7U8O3,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/169.jpg,2,2
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/170.jpg,1,3
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/171.jpg,1,3
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/172.jpg,1,3
bernie sanders debate,34YB12FSQZV7DUHFFJC9H0YNHQSGMC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/173.jpg,1,3
bernie sanders debate,34YB12FSQZV7DUHFFJC9H0YNHQSGMC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/174.jpg,1,3
bernie sanders debate,3D3VGR7TA1MXGYIJPC16K53OJ8M3RF,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/175.jpg,1,3
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/176.jpg,1,3
bernie sanders debate,3VW04L3ZLUDTTSB9I0EMG3EGRK8XX5,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/177.jpg,1,3
bernie sanders debate,34YB12FSQZV7DUHFFJC9H0YNHQSGMC,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/bernie sanders debate/178.jpg,1,3
christmas songs for children,3STRJBFXOXYGSB3IE7Y016L8KBJKTS,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/christmas songs for children/0.jpg,0,0
christmas songs for children,3STRJBFXOXYGSB3IE7Y016L8KBJKTS,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/christmas songs for children/1.jpg,0,0
christmas songs for children,36DSNE9QZ6554ZSS05CP6HF86E5OJE,https://data.vision.ee.ethz.ch/arunv/AMT_VideoFrames/christmas songs for children/2.jpg,2,1
